lat,lng,resolved
53.864258,-0.66591,1
51.763523,-0.485894,1
50.921307,-1.456487,0
53.425583,-1.442778,1
53.841755,-1.780145,1
52.697483,-2.489375,1
52.21921,-0.906692,1
51.515568,0.030994,1
50.88418,-0.005118,1
54.95489,-1.60832,1
52.924088,-1.476946,1
52.49414,-1.821001,1
52.608467,1.730665,1
51.11263,-0.186785,1
51.581696,0.432116,0
53.67151,-1.644804,0
51.970123,-0.200114,1
54.061783,-2.853531,1
53.16424,-2.210647,1
51.332844,-0.749132,1
51.614044,-0.158178,1
52.89153,-1.453259,1
52.629784,1.218483,0
51.57673,-0.097975,1
51.88994,0.261741,0
53.493423,-2.495783,1
51.226833,0.334192,1
51.396496,0.100642,1
52.678238,-1.831536,1
51.552494,0.666711,1
52.043743,-2.724717,1
52.933247,-1.129023,1
52.034798,-2.094066,0
51.511063,-0.232373,0
52.293095,-1.530358,0
52.300797,-0.693737,1
51.631668,-0.75798,1
51.77342,1.103289,0
51.86308,-4.308347,1
51.489033,0.275564,1
53.68259,-1.500469,1
53.450367,-2.714673,1
52.48873,-1.927912,1
51.591274,-2.99019,1
53.481834,-2.245897,1
50.7865,-0.674917,1
51.26287,-1.0828,1
53.459827,-2.20378,1
51.60146,0.298438,1
53.273197,-1.41153,1
54.59648,-5.943826,0
53.220024,-0.600414,1
51.111904,-0.193428,1
51.837944,-2.256847,1
51.78458,-1.562545,1
51.504444,-0.418793,1
53.063293,-1.347377,1
51.52352,-0.152636,1
53.433186,-2.970132,1
50.828064,-0.173594,1
53.712006,-1.867757,1
51.550728,-0.052759,0
51.546947,-0.055415,1
51.41092,0.01564,1
51.757328,-0.471206,1
53.60687,-2.161854,1
51.431347,0.356012,1
51.684193,-0.380858,1
51.75103,-0.473578,1
54.600105,-5.889215,0
52.92858,-1.471373,1
53.43087,-1.935304,1
50.80184,-1.089044,1
52.65597,-2.019427,1
51.88994,0.261741,1
53.39586,-2.807735,1
52.29646,-1.526173,1
51.811317,0.652747,1
51.40493,-0.183428,1
51.754868,-1.220816,1
51.473476,-0.093576,1
51.463745,-0.169174,0
51.565598,0.508183,1
51.93473,-0.23733,1
52.52304,-1.463415,0
50.715633,-3.07267,1
51.71763,-0.200776,1
52.480648,-1.766355,1
51.829365,-0.352902,1
50.793583,-1.133245,1
54.60294,-5.940606,0
51.45483,0.565731,1
51.7097,-0.417739,1
51.60484,-0.12434,1
51.6333,-0.384911,1
53.481316,-2.159326,1
52.75429,0.400221,1
51.527157,0.031135,1
51.154232,0.867999,1
53.756493,-1.663032,1
52.012367,-0.047191,0
53.840313,-1.72675,1
51.720856,-2.520129,1
54.560932,-1.241676,1
54.59243,-5.96416,0
51.877457,-0.41684,1
53.47687,-2.173291,1
52.12672,0.181772,0
51.68164,-0.37836,1
53.548996,-0.105447,0
53.771645,-2.657594,1
51.32235,-2.507742,1
51.82689,-0.352775,1
54.96897,-1.621476,1
53.33139,-1.15666,1
51.638206,-0.348522,1
51.5124,-0.231601,1
54.445557,-6.577581,0
51.61682,-0.387778,0
53.001045,-1.206025,1
51.50097,-0.124933,1
52.159714,-0.457866,1
50.798943,-1.086362,1
51.784313,-3.750516,1
53.801437,-1.531353,1
53.58696,-2.52931,1
51.60319,-0.055136,0
53.50214,-2.211642,1
50.813076,-0.496306,1
54.96929,-1.621161,1
53.848137,-1.825727,1
50.79599,-0.677615,1
51.4432,-0.394432,1
51.3601,-0.193175,1
51.516422,-0.334381,1
51.53034,0.077327,1
52.95757,-1.105521,1
51.115562,-0.189957,1
51.401688,-0.364905,0
52.876965,-1.497601,1
51.907116,-2.075715,1
51.66681,-3.198074,1
50.907543,-0.273196,1
51.64584,-0.367063,1
52.391727,-2.246754,0
52.784973,0.121491,1
51.638866,-0.339335,1
53.787205,-1.768895,1
53.54738,-1.471047,1
51.771084,-7.77E-4,1
52.632572,-1.098597,1
55.10081,-1.617443,1
51.602364,-2.973003,0
52.350628,-1.469057,0
52.6389,-2.453033,0
51.49933,-0.141656,1
53.75342,-0.344785,1
51.585243,-2.964252,1
51.508938,-0.26289,0
53.547108,-1.167773,1
52.48976,-0.696659,1
51.435486,-0.514503,1
51.774227,-0.451459,1
51.374912,-0.095446,1
51.590065,-0.093564,1
51.07235,-4.035965,1
51.567844,0.700224,1
51.485134,-0.11949,1
51.685192,-0.033873,1
54.257168,-5.646547,0
53.484474,-2.883337,1
53.583775,-2.296094,1
51.809284,-0.085705,1
51.734535,-0.008893,1
51.493492,-0.09398,1
52.38676,-1.471929,1
50.83555,-0.205455,1
53.42642,-2.876625,1
51.75986,-0.2367,1
51.92366,-0.183532,1
54.53388,-1.532788,1
52.40465,-1.803886,1
51.721817,-0.203549,1
51.860603,-2.233321,1
53.643757,-1.785592,1
51.42232,0.356554,1
53.48829,-1.231215,1
51.45657,-2.606366,1
51.54355,0.451514,1
54.963604,-1.834058,0
51.475727,0.293896,1
53.79007,-1.561989,1
50.766724,0.284904,1
53.38802,-2.722604,1
51.362164,-0.457596,1
51.88994,0.261741,0
51.618484,-0.385379,1
53.717205,-1.593734,1
50.99351,-1.488274,1
54.58757,-1.341966,1
53.020306,-2.191757,1
51.536114,-0.246485,1
53.663494,-1.438919,1
51.48221,-0.116298,0
51.39069,-1.317114,1
51.62244,-0.270997,1
51.526676,-0.165757,1
53.408455,-2.562757,1
53.062065,-2.212819,1
53.362507,-2.273249,0
53.654224,-1.768351,1
53.456055,-2.74287,1
51.260456,-0.322136,1
51.48433,-0.111847,1
53.461388,-2.980339,1
51.593803,-3.221863,1
52.514187,-1.828066,1
51.88994,0.261741,1
54.754066,-1.333039,1
50.856567,0.471772,1
50.531086,-3.60829,1
51.4828,-0.606506,1
52.47003,-2.109729,1
50.65763,-1.148212,1
50.42664,-3.574915,1
51.500195,-0.304371,1
51.931187,-0.586668,1
51.354183,-0.257246,1
51.466232,-2.589162,1
51.473415,-0.099799,0
53.227814,-0.53065,0
53.30105,-1.465887,1
51.8534,-2.210373,1
53.383137,-1.468183,1
51.17678,-0.616323,1
51.645584,-3.432247,1
54.989365,-1.532469,0
53.586864,-2.390559,1
51.914165,-0.188917,0
53.459766,-2.115644,1
52.256046,-0.892089,1
52.550793,-1.893846,1
54.57667,-6.004695,0
51.866947,0.905481,1
54.280872,-0.405861,1
51.53332,-0.105754,1
51.589035,-3.773154,1
51.48128,-0.139005,1
51.46903,0.34747,1
51.23671,0.718449,1
51.070114,-1.801436,1
53.390312,-2.637205,1
51.95497,-0.251875,1
53.463356,-2.216796,1
50.845802,-0.122743,1
54.890602,-2.952336,1
53.391388,-2.955602,1
51.62619,-0.055409,1
51.407795,-0.749346,0
51.52716,-0.140437,1
52.516617,-2.098646,1
51.50711,-0.415155,1
53.777084,-1.546464,1
50.414383,-5.084857,1
52.4678,-1.855288,1
51.88994,0.261741,1
52.787537,-2.657926,0
51.60039,-1.247964,1
52.213257,-2.186649,0
52.890366,-1.156087,1
53.569344,-1.204015,1
51.62949,-0.408987,1
52.39271,-1.932461,1
52.44253,-1.964339,1
53.02835,-2.167758,1
52.14873,-0.424775,1
50.839893,-1.3902,1
51.694195,-0.404809,1
52.32421,-1.941163,1
53.38253,-1.46377,1
50.834972,-0.320384,1
53.44371,-1.319417,0
51.88994,0.261741,0
53.792034,-1.758743,1
51.976555,-0.235266,1
50.438698,-4.109453,1
52.13149,-0.992363,1
51.472878,-0.092031,0
52.36624,-1.583541,0
53.440052,-2.722855,1
51.66231,-3.93939,1
53.833355,-1.470871,1
51.337296,-0.74515,1
52.770935,-1.20282,1
53.799255,-1.707173,0
51.88994,0.261741,1
52.23675,-0.900887,1
51.9195,-0.661442,1
53.406452,-4.342765,1
51.636593,-0.40095,1
53.682964,-1.501903,1
51.510742,-0.373051,1
51.439243,0.27116,1
52.758167,-2.834692,1
51.655388,-3.804527,1
51.508774,0.113095,1
52.961636,-1.162739,1
51.702232,-0.034495,1
53.502083,-2.888226,1
51.727043,-1.215836,0
51.09408,1.122111,1
51.672394,-3.369924,1
51.51934,-0.019273,1
51.803425,-0.205586,1
53.393536,-2.579764,1
52.57582,-0.240845,1
53.404034,-2.295069,1
51.401382,-0.366411,1
53.193455,-2.45214,1
51.800587,1.153086,1
54.56257,-1.312382,0
51.517235,-1.171336,0
51.787914,1.148025,1
52.00761,-0.739355,1
51.739605,-0.345581,1
54.65454,-3.533114,1
51.67733,-0.4064,1
51.985203,-0.208815,1
52.053726,-0.008894,1
51.765892,-0.236436,1
51.51384,-0.308447,1
53.485817,-2.878075,1
50.789204,-0.671791,1
51.5719,0.430569,1
52.60225,-0.278387,1
52.66379,-2.682015,0
51.250916,-0.621837,1
52.620686,-2.125542,1
51.078857,1.178374,1
51.648796,-0.281212,1
51.406006,-0.514912,0
51.134083,-3.015879,1
53.51704,-2.932804,1
51.888214,0.262613,1
50.818615,-0.376167,0
52.238125,-0.909113,0
51.594936,-3.783577,1
51.3932,0.337836,1
51.2862,1.069164,1
52.422813,-1.832951,1
51.975002,1.316453,0
51.375034,0.536204,1
53.70818,-1.787749,1
52.06069,-1.338921,1
51.479492,-0.026631,1
52.593227,-2.138159,1
51.1291,0.266042,1
51.599743,-0.035385,1
54.953938,-1.588015,1
51.565754,-0.082836,1
51.907116,-2.075715,1
51.439243,0.27116,1
51.479374,0.068818,0
50.37083,-4.143694,1
51.447014,-0.066399,1
52.386578,-2.250692,0
51.804573,-0.101715,1
53.53185,-2.226168,1
50.820297,-1.180407,1
53.754585,-2.500826,0
53.223164,-0.543407,1
51.2239,-0.168925,1
50.45622,-3.576278,1
51.7854,-0.204706,0
52.638733,-1.123046,1
51.460434,-2.590887,1
53.02008,-2.765455,1
54.97386,-1.597091,1
51.55891,0.070161,1
53.428013,-2.206803,1
51.511612,-0.601592,1
53.390186,-1.459404,1
52.607407,1.727501,1
51.795322,1.160885,1
53.749672,-0.35115,1
51.8424,-0.187023,1
51.24398,-1.11584,1
50.63308,-1.179693,1
51.91016,-0.172926,1
51.489902,-0.295332,1
51.489902,-0.295332,1
51.58648,-0.088748,1
53.488384,-1.189857,1
51.426792,-0.378264,1
51.814365,-0.365186,1
53.055836,-0.792264,1
53.58149,-2.49932,1
51.70686,-0.033715,1
51.5027,-2.656972,1
51.50097,-0.124933,0
51.792137,1.132669,1
53.788025,-1.752133,1
53.323013,-1.479439,1
51.450397,-0.100049,1
51.263134,0.180589,1
51.64705,-0.357711,1
52.622448,-1.155619,1
51.09408,1.122111,1
51.814014,-0.336271,1
54.649582,-6.745606,0
51.522324,-0.158306,1
51.471718,-0.490059,1
53.04069,-2.989663,1
51.568634,0.123373,1
53.682487,-1.495368,1
51.88994,0.261741,1
53.54367,-2.055691,1
50.810616,-1.080684,1
51.473476,-0.093576,1
51.368446,-0.120669,1
51.602173,-0.2454,1
54.61451,-1.568269,1
52.044464,-0.765687,0
50.850803,-0.102112,1
51.411507,-2.600004,1
51.46784,0.004095,1
53.323013,-1.479439,0
52.63625,-1.133691,1
51.503765,-0.450198,1
53.601692,-1.448382,1
52.635292,-1.084016,1
53.486004,-2.281774,1
51.75242,-0.437746,1
53.576626,-1.762341,1
51.514618,-0.144161,1
52.409424,-0.709319,1
53.576145,-2.425573,1
51.482468,-3.165052,1
50.819645,-0.130351,1
51.88994,0.261741,1
53.78883,-1.768537,0
51.438267,-0.313428,1
53.489555,-2.092138,1
51.596397,-0.041941,1
52.502586,-1.754321,1
52.63316,-1.140416,1
51.48985,0.145423,1
51.551655,-0.30553,1
52.045223,-0.027267,1
50.90431,-1.358612,1
53.79591,-1.542527,0
51.521473,-3.14437,1
52.313194,-0.68724,1
51.376415,-0.103933,1
51.454453,-0.949595,0
53.79591,-1.542527,1
52.57508,-2.071405,1
52.64141,-1.0834,1
53.775814,-1.543261,1
51.508972,-0.141869,1
53.463577,-2.293916,1
50.839893,-1.3902,1
51.46971,-0.122256,1
54.533592,-1.518898,1
55.510258,-1.976349,1
50.796883,-1.093085,0
51.475266,-3.174991,1
53.438396,-2.913497,0
53.648174,-1.782256,1
51.794884,-0.675604,1
51.822906,-0.033875,1
53.429157,-1.366953,1
51.493816,0.063666,1
51.714905,-0.351389,1
52.051678,-0.025423,1
51.50149,-0.125503,1
54.17469,-6.334826,0
51.11481,-0.192543,1
53.59266,-1.320759,1
51.916016,-0.445321,1
54.95148,-1.626652,1
51.564438,-0.388766,1
52.56048,-1.965336,1
50.810375,-1.07071,1
54.85728,-1.804213,0
51.991417,-3.224401,1
54.92083,-1.44513,1
51.145916,-0.478568,1
52.66496,-2.460237,1
51.64718,-0.414294,1
51.002586,0.088585,1
51.599224,-1.830268,0
53.58824,-2.239038,0
53.812485,-3.054416,1
51.345303,0.643144,1
53.74395,-2.482322,1
52.0568,1.197999,1
51.397068,-0.064078,1
53.401318,-1.498503,0
51.564167,-3.282427,1
54.63401,-5.929138,0
51.507725,-0.366299,1
53.38828,-2.347179,1
50.76945,0.288413,1
51.79574,-0.100273,0
51.55532,-0.175121,0
51.43519,-0.512326,1
52.467346,-1.777318,1
51.44293,0.368898,1
51.517815,-0.406684,1
53.419464,-1.492091,1
50.8242,-0.142422,1
53.055367,-2.973946,1
52.654785,-1.072876,1
52.500866,-1.910715,1
51.24772,-0.268724,1
51.75769,-0.469368,1
51.624535,-0.507543,1
51.607063,0.219836,1
51.607063,0.219836,1
51.88994,0.261741,1
51.673725,-0.415088,1
51.942947,1.254999,1
50.860504,-1.003389,1
51.55833,-0.05643,1
52.521286,-1.851752,1
50.84459,-0.152664,1
52.56698,-2.089715,1
53.912163,-1.692927,1
51.455833,0.146649,1
51.514473,-0.731266,1
50.909027,-1.336088,1
51.558987,-0.250049,0
53.51232,-2.107116,1
53.31235,-1.111017,1
52.33794,-1.723927,1
53.780132,-1.558936,1
51.500416,-0.188625,1
52.628803,-1.129716,1
51.604477,-0.060583,1
51.52446,0.035643,1
53.816967,-1.619669,1
53.063145,-0.806819,1
51.508057,-0.108143,1
51.44586,0.039384,1
50.725494,-3.529135,0
51.269943,-1.126924,1
51.720947,-0.295286,1
50.851208,-0.983997,1
53.434834,-1.485781,0
51.88994,0.261741,1
51.959873,1.337217,1
52.955944,-1.147591,1
51.50455,-0.087769,1
50.860962,-3.384139,0
52.14114,-0.477301,0
51.826004,0.020563,1
52.99918,-2.166766,1
52.978497,-0.026874,1
51.126286,-0.005552,1
53.38207,-1.447239,1
51.54383,-0.254538,1
52.425743,-1.982029,1
51.627876,0.028739,1
51.969036,-0.21489,1
54.66217,-1.233498,1
51.412548,-0.062188,0
51.656815,-0.274374,1
52.442707,-1.496404,1
54.97347,-1.611983,0
52.48879,-1.932904,1
53.80933,-1.509063,1
52.40958,-1.574915,1
51.476833,0.323432,1
51.407413,-0.110142,1
51.340736,-0.110876,1
51.4828,-0.606506,1
51.522648,-0.010221,1
52.896046,-1.472482,1
51.795708,1.126245,1
51.5692,0.013831,1
51.409115,-2.506762,0
51.87183,-0.417561,1
51.89163,-0.495006,1
53.407352,-1.504164,1
54.96798,-1.641791,1
54.56519,-1.209382,1
51.744743,-0.461694,1
53.82743,-1.622385,1
53.041134,-2.183647,1
53.71606,-1.678795,1
51.44257,0.757804,1
51.888214,0.262613,1
53.222416,-0.592802,1
51.910625,-0.189525,1
53.364017,-1.438892,1
52.78099,-1.200709,1
52.582493,-0.225774,1
53.02002,-2.248508,1
51.389393,-0.10505,1
53.138523,0.339283,1
53.74139,-1.609253,1
52.501675,-1.829412,1
53.444744,-2.149839,1
52.374268,-1.282589,0
51.453506,-0.067334,0
53.81669,-1.537304,1
51.565105,-0.105559,0
51.549686,-0.05452,1
54.436665,-6.416105,0
51.52957,-0.115195,1
51.703648,-0.21958,1
51.89348,-0.179169,1
51.50097,-0.124933,1
50.794144,-1.077275,1
51.72568,-1.223634,1
51.64298,-0.416175,1
51.375263,0.584946,1
52.709393,-2.444157,1
51.562263,-0.271593,1
51.49011,-0.105414,1
51.490646,-0.132934,1
51.693268,-0.201771,1
51.501083,-0.024532,1
51.56241,-0.372881,1
51.62009,0.011374,1
51.53481,-0.29044,1
53.377113,-1.476781,1
51.546486,-0.231779,0
51.70818,-0.045454,1
51.6203,0.300242,0
52.642128,1.283201,1
53.320618,-1.490983,0
51.27648,0.52211,1
51.43877,-0.15636,1
53.44453,-2.19222,1
53.062344,-3.27281,1
53.547165,-2.090739,1
52.51018,-2.075454,1
51.361576,-0.126825,1
52.956074,-1.148988,1
51.79946,0.639707,1
51.46112,-2.539466,1
51.58317,-0.01849,1
51.58838,-0.039903,1
53.453167,-2.642829,1
50.706535,-1.301606,0
51.735794,-0.475525,1
51.550526,-0.183289,0
54.112465,-3.232077,1
51.871494,0.87198,1
54.837242,-1.544302,1
52.931026,-1.458683,1
53.380787,-1.475789,0
52.22364,-0.281327,1
51.40521,0.014253,1
53.482628,-2.240176,1
51.75178,-0.446591,1
50.95337,-1.210231,1
50.86024,-0.979126,1
51.50937,-0.170573,0
51.767876,-0.225924,1
53.305607,-3.468308,1
53.01201,-1.310918,1
51.279274,1.057544,1
52.08493,0.437188,1
52.255703,-0.891819,1
53.831028,-1.77891,1
54.9812,-1.493611,0
50.847404,-4.552988,1
51.395653,0.849352,1
54.170097,-6.334659,0
51.275127,0.52314,1
53.38999,-2.5983,1
51.567844,0.700224,1
52.90051,-0.634474,1
52.026016,0.24745,1
54.6658,-2.751219,1
55.18085,-1.56382,1
53.362507,-2.273249,1
51.472645,-3.178365,1
53.445137,-2.969561,1
50.93984,-0.027945,1
51.52016,-0.413881,1
51.53973,0.71614,1
54.574654,-1.238405,1
50.898132,-1.380808,1
52.629543,-1.189893,1
52.51253,-1.895441,0
53.210266,-0.079422,1
51.14464,0.876184,1
51.584538,-0.067293,1
51.88994,0.261741,1
50.809036,-1.153595,0
51.374218,-0.096049,1
53.51236,-1.132413,1
51.16145,-0.171757,1
51.40664,-0.152936,1
51.577477,-0.112001,1
51.48984,0.281698,1
51.697365,-0.057034,1
53.52556,-1.133079,0
52.402805,-0.722463,1
52.94735,-1.171603,1
51.125694,1.313641,1
53.003826,-1.173443,1
50.388454,-4.166267,1
51.641575,-3.434419,1
52.04365,-2.731043,0
53.45639,-2.165964,1
54.43348,-6.40621,0
50.69825,-1.284243,1
51.42151,-0.090964,1
53.316467,-2.690547,1
51.472782,-0.383962,0
50.396206,-4.796008,1
52.483994,-1.914961,1
52.06497,1.235138,0
50.37083,-4.143694,1
51.895863,-0.164742,0
53.51057,-2.23578,1
51.091908,1.1645,1
51.507107,-0.468284,1
52.254646,-0.244424,1
54.854828,-1.482702,1
52.28386,-1.533637,1
53.41429,-2.92789,1
52.481293,-2.080161,1
51.57949,-0.333505,0
52.71347,-2.72708,0
54.996845,-1.423808,1
52.95264,-1.14456,1
53.389496,-1.529812,0
51.457478,-0.996548,1
51.70146,-0.401052,1
51.340572,0.736597,0
53.515118,-1.142024,1
51.842712,-2.220208,1
51.76276,-0.249644,1
51.730988,-2.885047,0
51.54531,-0.076542,1
50.720512,-3.546044,1
51.88845,0.905066,1
52.95629,-1.147153,1
51.470093,-0.017073,1
52.48142,-1.894661,1
51.12232,-0.212828,1
52.49256,-2.084894,1
51.57062,-1.78048,0
55.012794,-1.481469,0
51.47591,-0.338031,1
52.228016,-0.268683,1
51.76992,-0.448896,1
51.74706,-3.621728,1
51.540424,0.714148,1
51.43146,-0.185728,1
52.135708,-0.469508,1
54.751095,-6.009062,0
54.61323,-5.939684,0
52.639755,-1.196207,1
53.48597,-2.244836,1
51.65397,-0.394657,1
54.587242,-5.96233,0
51.605232,-0.259492,1
54.914318,-1.370764,1
53.514072,-2.108176,1
51.88994,0.261741,1
51.53281,-0.111442,1
53.506363,-2.217558,1
52.98803,-2.20374,1
51.622314,-0.255183,1
54.888237,-1.610089,1
52.59319,-2.129833,1
53.414642,-2.924784,1
51.80985,-1.479188,1
53.957462,-1.082647,1
53.796,-1.542845,1
51.47591,-0.338031,1
54.56174,-1.320453,1
51.538918,-0.076018,1
53.382725,-1.477103,1
51.50866,-0.137443,1
51.44447,0.22177,1
53.449314,-1.30153,0
53.336136,-2.698464,0
51.888912,0.904659,1
50.895638,-0.162974,1
51.549397,-0.192089,0
52.531082,-0.322629,1
51.88994,0.261741,1
54.646294,-5.626121,0
53.405647,-2.987014,1
51.567844,0.700224,1
53.53538,-2.617926,0
51.50588,-0.243972,1
51.756004,0.099202,1
50.72231,-1.873669,0
51.72268,-1.207631,0
51.427414,-0.020317,1
54.675167,-1.220801,1
52.491543,-1.846579,1
50.84365,-0.134945,1
50.37083,-4.143694,1
51.649105,-3.963357,1
51.495068,-0.17492,1
53.235397,-0.518074,0
53.233906,-0.507907,1
51.47948,-0.628827,1
50.984505,0.941837,1
53.873257,-1.805729,1
51.78749,1.14875,1
51.46826,-0.362051,1
52.475346,-2.134991,1
51.520664,-0.721769,1
51.92164,-0.49313,1
52.97376,-1.21616,0
53.376553,-2.273324,1
52.481373,-1.893689,1
51.573536,-0.127577,1
51.514027,-0.180346,1
51.64493,-0.496554,1
52.6529,-2.45844,0
51.906143,-0.164497,1
52.193256,-1.720347,1
51.551624,-0.074415,1
51.728676,-0.297413,1
51.693844,-0.410117,0
53.459766,-2.115644,1
51.77677,-0.008469,1
51.759655,-0.472359,1
53.439045,-3.042872,1
52.89903,-1.438685,1
52.414944,-1.447363,1
52.45598,-2.143291,1
51.529663,-0.292766,0
53.42094,-2.872509,1
52.52337,-2.108344,1
51.457134,0.231079,1
54.97478,-1.619938,1
51.516983,-0.068395,1
52.441776,-1.872173,1
52.063953,-0.80992,1
51.7958,-0.196796,0
54.94922,-1.594137,1
53.152565,-0.196631,0
53.656544,-1.783802,1
52.217636,1.489897,1
51.556816,0.08416,1
53.432262,-1.357364,1
53.82853,-1.72236,1
51.552025,0.063285,1
53.729733,-1.497864,1
53.427128,-1.468357,0
51.387234,-0.190353,1
51.494507,-0.099988,1
52.69349,-1.083346,1
51.45323,-0.003151,1
51.534058,-0.074262,1
53.56298,-2.31858,0
53.153706,-0.203732,0
51.58838,-0.039903,1
51.4919,-0.0885,1
51.657925,-0.404276,0
52.57339,-0.230996,1
53.405685,-2.983495,1
52.615,1.289118,0
54.338943,-5.714538,0
53.546425,-2.102494,1
53.796303,-1.588993,1
53.617695,-2.406701,1
51.47467,0.061261,1
53.409496,-2.964809,1
53.39475,-1.491167,1
52.957542,-1.145952,0
51.44267,-0.999693,1
50.8253,-0.103786,1
51.5222,-0.444066,1
53.390102,-2.267562,1
53.546223,-1.309806,0
53.49012,-2.094204,1
53.51391,-2.476282,1
52.495556,-0.70621,1
51.463123,-0.135915,1
51.39318,0.026518,1
51.515358,-0.181618,0
51.52117,0.001059,1
54.97304,-1.75049,1
51.78624,-0.787666,1
54.614002,-5.961364,0
51.631283,-3.942343,1
52.221874,0.130754,1
51.51803,-0.589836,1
52.696087,1.699735,1
54.46061,-6.333953,0
51.47621,-0.067757,1
53.591503,-2.433886,1
50.85715,0.577411,1
51.920616,-0.180441,1
51.48188,-0.605842,1
51.245285,-0.832443,1
51.773746,-0.238014,1
53.753197,-0.314443,1
53.47805,-2.375983,1
51.476257,-0.1919,0
51.098396,-0.213365,1
51.307636,-0.75329,1
51.81822,-0.308099,1
51.522163,-0.046179,1
52.24559,0.714771,1
50.926254,-1.389712,1
54.58547,-5.678721,0
51.667274,-0.372655,0
51.460907,-2.562134,1
51.580616,-1.77834,1
51.54587,0.005993,1
51.32671,-0.63765,1
51.527206,-0.095844,1
52.385666,-0.708734,0
50.91463,-1.357147,1
53.774124,-1.574612,1
51.620247,-0.389852,1
52.51956,-1.99244,1
51.55128,0.696935,0
50.83541,-0.768596,1
53.40196,-1.456247,0
51.567844,0.700224,1
53.41464,-2.302635,1
51.773746,-0.238014,1
52.394157,-2.249677,0
53.80503,-1.743758,1
51.461704,-2.568031,1
51.461143,-2.567376,1
51.514713,-0.054064,1
52.522366,-1.483143,0
51.518276,-3.205154,1
53.261253,-2.124701,1
53.592182,-2.298087,1
51.374153,-0.105219,1
51.53778,0.714495,1
53.79983,-1.774413,1
51.76337,-0.470336,1
53.549488,-2.394184,1
51.849037,-0.230342,1
50.47012,-3.519781,1
53.363785,-2.223953,1
53.56638,-2.408957,1
54.99939,-1.432057,1
52.403046,-1.921495,1
51.88994,0.261741,1
52.483307,-1.768697,1
53.338863,-2.728876,0
53.44692,-2.30973,1
53.551857,-1.481602,1
51.65675,-0.275489,0
51.49232,0.301515,1
51.627617,-0.394056,1
50.72421,-3.533301,1
51.610184,-0.053725,1
53.44787,-2.189208,1
54.877827,-2.929388,1
52.424862,-1.794017,1
53.22903,-1.427101,1
51.582928,0.209695,1
51.479496,0.367091,1
51.54569,-0.076526,1
52.74826,0.418768,1
53.49012,-2.094204,1
51.511917,-0.64604,1
53.847176,-1.93114,1
51.262623,-1.086646,1
51.451103,-0.145198,1
52.69689,-1.067737,1
51.376877,0.532829,1
52.884586,-1.446778,1
51.771454,0.094846,0
51.511745,0.036042,1
54.647358,-1.683,1
53.576,-2.429347,1
52.075092,1.123101,1
54.894238,-1.371669,0
54.597256,-5.930154,0
51.926655,-0.655833,1
52.53349,-2.40688,1
51.43988,-0.316275,0
53.517933,-2.04317,1
51.27368,0.529327,1
51.257465,0.542526,1
54.64766,-5.82307,0
51.45183,-0.115779,1
51.45522,0.010509,1
51.464397,-2.583496,1
51.06127,-0.315133,1
51.586266,0.605787,1
53.389427,-3.03026,1
53.70818,-1.787749,1
53.552963,-2.418744,1
52.296944,-0.677089,1
51.385475,-0.189373,1
51.65397,-0.394657,1
50.452747,-4.456216,1
51.87953,-0.172628,0
52.078987,0.726467,1
51.771454,0.094846,1
52.51143,-1.908086,1
52.944225,-1.198375,0
52.226948,-2.737726,1
51.485153,-0.606664,1
51.09408,1.122111,1
51.888214,0.262613,1
54.874092,-7.308481,0
51.91391,-1.145505,1
52.558502,-2.071806,1
51.55058,0.021432,1
51.813686,-0.192064,1
52.46495,-1.197245,1
54.51141,-6.06299,0
51.577885,-0.097768,1
53.584305,-1.494075,0
51.50018,-0.082174,1
51.912354,-1.157805,1
51.819344,0.154672,1
52.97376,-1.21616,1
53.414917,-2.973763,0
51.88994,0.261741,1
53.416,-1.48497,1
51.573143,0.182955,1
51.56475,-1.784317,1
52.572403,-0.222226,1
51.420425,-3.271524,1
51.79473,-0.187587,1
51.76474,-0.468666,0
51.738342,-0.333881,1
51.751144,-0.431807,1
51.552338,-0.044237,0
53.475555,-1.061656,0
51.489384,-0.378132,1
52.649364,-2.107178,1
51.456867,-2.575613,1
51.369873,-0.02632,1
51.506626,-3.5795,1
53.255077,-3.438185,1
50.611893,-2.454754,1
51.13897,0.268141,1
53.39597,-2.152796,1
50.72189,-1.866743,1
53.511086,-2.536084,1
55.130733,-6.670872,0
52.590878,-2.027752,1
51.37837,-2.359207,1
51.88994,0.261741,1
53.754387,-0.360112,1
53.367336,-1.411181,1
53.819675,-1.554435,1
54.516693,-1.525121,1
51.44468,-1.017506,1
51.44878,0.184861,1
51.493816,0.063666,1
52.929085,1.291245,1
51.54587,-0.138635,1
52.540825,-0.263037,1
54.486572,-0.615707,1
53.64638,-3.011039,1
53.457294,-1.464441,0
51.127544,1.308385,1
51.63537,-0.352656,0
51.48615,-0.150272,0
52.658924,-1.354108,1
51.352524,0.723161,1
52.623123,-1.413517,1
53.949505,-1.124526,1
52.64827,1.307157,1
52.42555,-0.727953,1
51.89718,-0.161374,1
51.88994,0.261741,1
53.387028,-2.564685,1
53.391453,-1.526979,1
51.646286,-3.936003,1
52.198963,-0.876901,1
53.400078,-1.410684,1
53.022636,-2.151307,1
53.644245,-2.635567,0
51.888214,0.262613,1
53.418774,-1.331958,1
51.478516,-0.187851,0
53.653736,-2.629067,1
52.42354,-1.768318,1
53.4212,-1.501294,0
51.04854,-0.424009,1
51.519627,-3.133514,1
